Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
Loyola,2,Private,Private,Y,Y1051,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,15.4,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1062,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,8.4,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1062,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,6.3,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1062,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,8.9,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1081,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,35.9,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1081,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,7.1,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1081,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,8.4,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1088,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,46.1,N,N,USDA/TC/Mortens,
Loyola,2,Private,Private,Y,Y1088,AC,ACPA,ACPA,Acer Palmatum,Japanese Maple,65,N,N,USDA/TC/Mortens,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,23.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1002,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,10.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,5.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,6.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,6.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,12.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,18.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,25.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,33.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,34.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,35.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,35.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,44.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,46.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,52.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,57.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,58.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,71.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1003,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1003,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,67.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,57.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,62.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,73.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,70.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,20.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,33.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,19.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,26.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,20.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,34.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,24.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,22.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,46.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,78.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,51.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,83.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,66.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,71.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,56.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,32,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,36.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,38.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,17.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,18.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,79.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,36.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,58.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,66.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,55.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,72.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,79.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,46.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,69.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,65.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,31,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,83.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,37.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,9.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,62.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,62.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides 'Deborah',Norway Maple,13.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,22.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,68.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,75.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,28.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,12.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,50,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,58.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,62.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,68.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,71.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,45.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,53,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,73.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,57.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,20.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,53,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,63.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,22.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,68,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,90.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,83.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,67.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,73.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.4,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,36.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,38,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,21.1,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,38.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,39.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,40,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,44.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,46.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,47.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,48.6,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,51.7,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,54.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,55.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,55.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,56.2,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,56.5,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,58,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,58.9,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,60.3,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,62.8,N,N,USDA/TC,
Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,67,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,55.3,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,29.5,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,74,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,80.5,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61.6,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1004,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,56.8,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,61,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.4,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,23,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,55.3,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.1,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1001,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,12.1,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.8,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,12.5,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,65.5,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,70.6,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,84.7,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,10.5,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,27.3,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.3,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,30.7,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,56.9,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,8.6,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1009,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,52.3,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1009,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,22.9,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1009,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,64.7,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1011,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,15.1,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1011,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,33.7,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1011,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,24.6,N,N,USDA/TC,
Loyola,2,Private,Inst,I,I1011,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,35.5,N,N,USDA/TC,
