"","fid","Sample.Site","Site.Code","Species.Code","Species.Latin","Genus","Latitude","Longitude","DBH","DBH.Round","Basal.Area","Subsite.Code","GS.Type","Classification","Index","Cultivar.Code","Genus.Code","Site.Type","Site.number"
"1437","360","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461962","-73.62706",9.2,9,0.0063585,"KP7","Inst","Private",1437,"THOC","TH","I","9"
"1438","361","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461959","-73.627055",10.4,10,0.00785,"KP7","Inst","Private",1438,"THOC","TH","I","9"
"1439","362","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461953","-73.627058",5.3,5,0.0019625,"KP7","Inst","Private",1439,"THOC","TH","I","9"
"1440","363","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461951","-73.62706",6.7,7,0.0038465,"KP7","Inst","Private",1440,"THOC","TH","I","9"
"1441","364","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461948","-73.627065",8.2,8,0.005024,"KP7","Inst","Private",1441,"THOC","TH","I","9"
"1442","365","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461936","-73.627069",7.5,8,0.005024,"KP7","Inst","Private",1442,"THOC","TH","I","9"
"1443","366","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461927","-73.627064",9.1,9,0.0063585,"KP7","Inst","Private",1443,"THOC","TH","I","9"
"1444","367","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461938","-73.627022",6.7,7,0.0038465,"KP7","Inst","Private",1444,"THOC","TH","I","9"
"1445","368","Kells Primary Academy","I9","THOC","Thuja Occidentalis","Thuja","45.461921","-73.627035",5.1,5,0.0019625,"KP7","Inst","Private",1445,"THOC","TH","I","9"
"1446","369","Kells Primary Academy","I9","ACNE","Acer Negundo","Acer","45.4619628","-73.6271538",103.7,104,0.849056,"KP9","Inst","Private",1446,"ACNE","AC","I","9"
"1447","370","Kells Primary Academy","I9","PONI","Populus Nigra","Populus","45.461983","-73.627181",93.1,93,0.6789465,"KP9","Inst","Private",1447,"PONI","PO","I","9"
"1448","371","Kells Primary Academy","I9","PONI","Populus Nigra","Populus","45.461981","-73.62719",16.2,16,0.020096,"KP9","Inst","Private",1448,"PONI","PO","I","9"
"1449","372","Kells Primary Academy","I9","PRVI","Prunus Virginiana","Prunus","45.461986","-73.627199",7.5,8,0.005024,"KP9","Inst","Private",1449,"PRVI","PR","I","9"
"1450","373","Kells Primary Academy","I9","ACNE","Acer Negundo","Acer","45.461995","-73.627212",78,78,0.477594,"KP9","Inst","Private",1450,"ACNE","AC","I","9"
"1451","374","Kells Primary Academy","I9","ACPL","Acer Platanoides","Acer","45.462098","-73.6271193",64.7,65,0.3316625,"KP9","Inst","Private",1451,"ACPL","AC","I","9"
"1452","375","Kells Primary Academy","I9","ACNE","Acer Negundo","Acer","45.4621281","-73.6270395",79.8,80,0.5024,"KP6","Inst","Private",1452,"ACNE","AC","I","9"
"1453","376","Kells Primary Academy","I9","ACNE","Acer Negundo","Acer","45.4621455","-73.6269845",138,138,1.494954,"KP6","Inst","Private",1453,"ACNE","AC","I","9"
"1454","377","Kells Primary Academy","I9","ACNE","Acer Negundo","Acer","45.4621645","-73.6269516",52.7,53,0.2205065,"KP6","Inst","Private",1454,"ACNE","AC","I","9"
"1455","265","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.4596347","-73.6313048",7.1,7,0.0038465,"KS2","Inst","Private",1455,"THOC","TH","I","8"
"1456","266","Kells Senior Academy","I8","RHTY","Rhus Typhina","Rhus","45.4595677","-73.631106",6.2,6,0.002826,"KS2","Inst","Private",1456,"RHTY","RH","I","8"
"1457","267","Kells Senior Academy","I8","SYRE","Syringa Reticulata","Syringa","45.459605","-73.6311996",33.1,33,0.0854865,"KS2","Inst","Private",1457,"SYRE","SY","I","8"
"1458","268","Kells Senior Academy","I8","MABA","Malus Baccata","Malus","45.4595317","-73.6310799",22.9,23,0.0415265,"KS2","Inst","Private",1458,"MABA","MA","I","8"
"1459","269","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.4593631","-73.6313957",8.4,8,0.005024,"KS1","Inst","Private",1459,"THOC","TH","I","8"
"1460","270","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.45938","-73.6314369",5.7,6,0.002826,"KS1","Inst","Private",1460,"THOC","TH","I","8"
"1461","271","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.4593986","-73.6314899",6.3,6,0.002826,"KS1","Inst","Private",1461,"THOC","TH","I","8"
"1462","272","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.4594171","-73.6315352",7.2,7,0.0038465,"KS1","Inst","Private",1462,"THOC","TH","I","8"
"1463","273","Kells Senior Academy","I8","THOC","Thuja Occidentalis","Thuja","45.459484","-73.631548",6.9,7,0.0038465,"KS2","Inst","Private",1463,"THOC","TH","I","8"
"1464","443","Loyola High School","I11","ACSA","Acer Saccharinum","Acer","45.4570497","-73.6396049",75.4,75,0.4415625,"LH12","Inst","Private",1464,"ACSA","AC","I","11"
"1465","444","Loyola High School","I11","QUMA","Quercus Macrocarpa","Quercus","45.4564909","-73.6396626",64.9,65,0.3316625,"LH8","Inst","Private",1465,"QUMA","QU","I","11"
"1466","445","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.4569859","-73.6395567",9.6,10,0.00785,"LH10","Inst","Private",1466,"JUVI","JU","I","11"
"1467","446","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.4569678","-73.6395654",20.8,21,0.0346185,"LH10","Inst","Private",1467,"JUVI","JU","I","11"
"1468","447","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.456958","-73.639571",6.5,7,0.0038465,"LH10","Inst","Private",1468,"JUVI","JU","I","11"
"1469","448","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.4570471","-73.639379",15.1,15,0.0176625,"LH12","Inst","Private",1469,"ACPL","AC","I","11"
"1470","449","Loyola High School","I11","MABA","Malus 'Prairiefire'","Malus","45.456988","-73.6389867",32.2,32,0.080384,"LH2","Inst","Private",1470,"MABA","MA","I","11"
"1471","450","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.4569396","-73.6389377",33.3,33,0.0854865,"LH2","Inst","Private",1471,"SYVU","SY","I","11"
"1472","451","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.456928","-73.638911",26.9,27,0.0572265,"LH2","Inst","Private",1472,"SYVU","SY","I","11"
"1473","452","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.456919","-73.638898",16.2,16,0.020096,"LH2","Inst","Private",1473,"SYVU","SY","I","11"
"1474","453","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.456911","-73.638877",41.1,41,0.1319585,"LH2","Inst","Private",1474,"SYVU","SY","I","11"
"1475","454","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.456903","-73.638856",20.4,20,0.0314,"LH2","Inst","Private",1475,"SYVU","SY","I","11"
"1476","455","Loyola High School","I11","SYVU","Syringa Vulgaris","Syringa","45.456909","-73.63884",22.3,22,0.037994,"LH2","Inst","Private",1476,"SYVU","SY","I","11"
"1477","456","Loyola High School","I11","JUCO","Juniperus Communis","Juniperus","45.4569532","-73.639609",8.3,8,0.005024,"LH10","Inst","Private",1477,"JUCO","JU","I","11"
"1478","457","Loyola High School","I11","JUCO","Juniperus Communis","Juniperus","45.4569137","-73.6396391",10.4,10,0.00785,"LH3","Inst","Private",1478,"JUCO","JU","I","11"
"1479","458","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.456908","-73.639677",8.5,9,0.0063585,"LH3","Inst","Private",1479,"JUVI","JU","I","11"
"1480","459","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.45691","-73.639704",6.2,6,0.002826,"LH3","Inst","Private",1480,"JUVI","JU","I","11"
"1481","460","Loyola High School","I11","QUMA","Quercus Macrocarpa","Quercus","45.4564925","-73.6396603",58.2,58,0.264074,"LH8","Inst","Private",1481,"QUMA","QU","I","11"
"1482","461","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.4568556","-73.6398038",33.7,34,0.090746,"LH3","Inst","Private",1482,"ACPL","AC","I","11"
"1483","462","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.456806","-73.639868",24.6,25,0.0490625,"LH3","Inst","Private",1483,"ACPL","AC","I","11"
"1484","463","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.456727","-73.639949",35.5,36,0.101736,"LH3","Inst","Private",1484,"ACPL","AC","I","11"
"1485","464","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.456671","-73.639989",36.6,37,0.1074665,"LH3","Inst","Private",1485,"ACPL","AC","I","11"
"1486","465","Loyola High School","I11","ACPL","Acer Platanoides","Acer","45.456631","-73.639979",33.4,33,0.0854865,"LH8","Inst","Private",1486,"ACPL","AC","I","11"
"1487","466","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.4565755","-73.6399074",18.3,18,0.025434,"LH8","Inst","Private",1487,"JUVI","JU","I","11"
"1488","467","Loyola High School","I11","TICO","Tilia Cordata","Tilia","45.4564725","-73.6398939",46.3,46,0.166106,"LH8","Inst","Private",1488,"TICO","TI","I","11"
"1489","468","Loyola High School","I11","TICO","Tilia Cordata","Tilia","45.4564123","-73.6397166",49.5,50,0.19625,"LH7","Inst","Private",1489,"TICO","TI","I","11"
"1490","469","Loyola High School","I11","JUVI","Juniperus Virginiana","Juniperus","45.4564145","-73.6395858",16.4,16,0.020096,"LH7","Inst","Private",1490,"JUVI","JU","I","11"
"1491","470","Loyola High School","I11","TIAM","Tilia Americana","Tilia","45.4562122","-73.6392291",66.4,66,0.341946,"LH4","Inst","Private",1491,"TIAM","TI","I","11"
"1492","471","Loyola High School","I11","ACSA","Acer Saccharinum","Acer","45.4562018","-73.6390675",92,92,0.664424,"LH4","Inst","Private",1492,"ACSA","AC","I","11"
"1493","18","St. Ignatius Church","I1","ACSA","Acer Saccharinum","Acer","45.4574753","-73.642918",37.2,37,0.1074665,"STL2","Inst","Private",1493,"ACSA","AC","I","1"
"1494","378","St. Luc Annexe","I10","TICO","Tilia Cordata","Tilia","45.4574684","-73.6428672",38.4,38,0.113354,"STL2","Inst","Private",1494,"TICO","TI","I","10"
"1495","379","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4573545","-73.6427515",45,45,0.1589625,"STL14","Inst","Private",1495,"ACSA","AC","I","10"
"1496","380","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4572761","-73.6428088",73.4,73,0.4183265,"STL14","Inst","Private",1496,"ACSA","AC","I","10"
"1497","381","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4571917","-73.6428886",55.5,56,0.246176,"STL1","Inst","Private",1497,"ACSA","AC","I","10"
"1498","382","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4571092","-73.6429513",67.3,67,0.3523865,"STL1","Inst","Private",1498,"ACSA","AC","I","10"
"1499","383","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4570243","-73.6430274",62.9,63,0.3115665,"STL5","Inst","Private",1499,"ACSA","AC","I","10"
"1500","384","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.4569483","-73.6432672",12.7,13,0.0132665,"STL5","Inst","Private",1500,"ACPL","AC","I","10"
"1501","385","St. Luc Annexe","I10","ACNE","Acer Negundo","Acer","45.4571957","-73.6431076",30.5,31,0.0754385,"STL1","Inst","Private",1501,"ACNE","AC","I","10"
"1502","386","St. Luc Annexe","I10","ACNE","Acer Negundo","Acer","45.4572573","-73.6430623",29.5,30,0.07065,"STL14","Inst","Private",1502,"ACNE","AC","I","10"
"1503","387","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.4570908","-73.6433054",21.5,22,0.037994,"STL7","Inst","Private",1503,"ACPL","AC","I","10"
"1504","388","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.457119","-73.6434234",24.6,25,0.0490625,"STL7","Inst","Private",1504,"ACPL","AC","I","10"
"1505","389","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.4570414","-73.6433634",22.3,22,0.037994,"STL5","Inst","Private",1505,"ACPL","AC","I","10"
"1506","390","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.4570414","-73.6435307",24.3,24,0.045216,"STL7","Inst","Private",1506,"ACPL","AC","I","10"
"1507","391","St. Luc Annexe","I10","FRPE","Fraxinus Pennsylvanica","Fraxinus","45.4571292","-73.6437811",31.7,32,0.080384,"STL8","Inst","Private",1507,"FRPE","FR","I","10"
"1508","392","St. Luc Annexe","I10","MABA","Malus Baccata","Malus","45.4571656","-73.6438864",7.4,7,0.0038465,"STL8","Inst","Private",1508,"MABA","MA","I","10"
"1509","393","St. Luc Annexe","I10","FRPE","Fraxinus Pennsylvanica","Fraxinus","45.4572011","-73.6440108",25.4,25,0.0490625,"STL8","Inst","Private",1509,"FRPE","FR","I","10"
"1510","394","St. Luc Annexe","I10","FRPE","Fraxinus Pennsylvanica","Fraxinus","45.4572251","-73.6440825",32.2,32,0.080384,"STL10","Inst","Private",1510,"FRPE","FR","I","10"
"1511","395","St. Luc Annexe","I10","ACSA","Acer Saccharinum","Acer","45.4572576","-73.6441657",60.3,60,0.2826,"STL10","Inst","Private",1511,"ACSA","AC","I","10"
"1512","396","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457592","-73.6431203",25.3,25,0.0490625,"STL2","Inst","Private",1512,"GLTR","GL","I","10"
"1513","397","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.4577018","-73.6434053",25,25,0.0490625,"STL12","Inst","Private",1513,"GLTR","GL","I","10"
"1514","398","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.4577836","-73.6436051",29.2,29,0.0660185,"STL4","Inst","Private",1514,"ACPL","AC","I","10"
"1515","399","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.4578065","-73.6436685",20.6,21,0.0346185,"STL4","Inst","Private",1515,"GLTR","GL","I","10"
"1516","400","St. Luc Annexe","I10","TIAM","Tilia Americana","Tilia","45.4577599","-73.6435397",59.8,60,0.2826,"STL4","Inst","Private",1516,"TIAM","TI","I","10"
"1517","401","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.4572552","-73.6434888",5.2,5,0.0019625,"STL11","Inst","Private",1517,"GLTR","GL","I","10"
"1518","402","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457221","-73.643521",7,7,0.0038465,"STL7","Inst","Private",1518,"GLTR","GL","I","10"
"1519","403","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457248","-73.643596",5.7,6,0.002826,"STL11","Inst","Private",1519,"GLTR","GL","I","10"
"1520","404","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457306","-73.643558",5.8,6,0.002826,"STL11","Inst","Private",1520,"GLTR","GL","I","10"
"1521","405","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.45734","-73.643628",8.5,9,0.0063585,"STL9","Inst","Private",1521,"GLTR","GL","I","10"
"1522","406","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457314","-73.643746",7.5,8,0.005024,"STL9","Inst","Private",1522,"GLTR","GL","I","10"
"1523","407","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457361","-73.643717",5.6,6,0.002826,"STL9","Inst","Private",1523,"GLTR","GL","I","10"
"1524","408","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457354","-73.643816",7.3,7,0.0038465,"STL9","Inst","Private",1524,"GLTR","GL","I","10"
"1525","409","St. Luc Annexe","I10","GLTR","Gleditsia Triacanthos","Gleditsia","45.457356","-73.644167",6.7,7,0.0038465,"STL10","Inst","Private",1525,"GLTR","GL","I","10"
"1526","410","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457383","-73.644173",6.5,7,0.0038465,"STL6","Inst","Private",1526,"THOC","TH","I","10"
"1527","411","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457399","-73.644156",6,6,0.002826,"STL6","Inst","Private",1527,"THOC","TH","I","10"
"1528","412","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457399","-73.64415",5.5,6,0.002826,"STL6","Inst","Private",1528,"THOC","TH","I","10"
"1529","413","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457407","-73.644143",5.3,5,0.0019625,"STL6","Inst","Private",1529,"THOC","TH","I","10"
"1530","414","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.457437","-73.644118",45.2,45,0.1589625,"STL6","Inst","Private",1530,"ACPL","AC","I","10"
"1531","415","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.457532","-73.644022",35.1,35,0.0961625,"STL6","Inst","Private",1531,"ACPL","AC","I","10"
"1532","416","St. Luc Annexe","I10","ACPL","Acer Platanoides","Acer","45.457596","-73.644003",27.7,28,0.061544,"STL13","Inst","Private",1532,"ACPL","AC","I","10"
"1533","417","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.45748","-73.644075",5.7,6,0.002826,"STL6","Inst","Private",1533,"THOC","TH","I","10"
"1534","418","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457488","-73.644066",6.2,6,0.002826,"STL6","Inst","Private",1534,"THOC","TH","I","10"
"1535","419","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457507","-73.644055",5.1,5,0.0019625,"STL6","Inst","Private",1535,"THOC","TH","I","10"
"1536","420","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457562","-73.644028",6.8,7,0.0038465,"STL13","Inst","Private",1536,"THOC","TH","I","10"
"1537","421","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457576","-73.644016",8.3,8,0.005024,"STL13","Inst","Private",1537,"THOC","TH","I","10"
"1538","422","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.4576","-73.643999",7.5,8,0.005024,"STL13","Inst","Private",1538,"THOC","TH","I","10"
"1539","423","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457601","-73.643988",6.7,7,0.0038465,"STL13","Inst","Private",1539,"THOC","TH","I","10"
"1540","424","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457637","-73.643966",8.8,9,0.0063585,"STL13","Inst","Private",1540,"THOC","TH","I","10"
"1541","425","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457649","-73.643957",10.1,10,0.00785,"STL13","Inst","Private",1541,"THOC","TH","I","10"
"1542","426","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457654","-73.64395",8.9,9,0.0063585,"STL13","Inst","Private",1542,"THOC","TH","I","10"
"1543","427","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457662","-73.643947",6.7,7,0.0038465,"STL13","Inst","Private",1543,"THOC","TH","I","10"
"1544","428","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457664","-73.643939",9.6,10,0.00785,"STL13","Inst","Private",1544,"THOC","TH","I","10"
"1545","429","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457675","-73.643932",5.4,5,0.0019625,"STL13","Inst","Private",1545,"THOC","TH","I","10"
"1546","430","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457695","-73.643918",7.1,7,0.0038465,"STL4","Inst","Private",1546,"THOC","TH","I","10"
"1547","431","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457709","-73.643905",6.3,6,0.002826,"STL4","Inst","Private",1547,"THOC","TH","I","10"
"1548","432","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457717","-73.643898",5.9,6,0.002826,"STL4","Inst","Private",1548,"THOC","TH","I","10"
"1549","433","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457731","-73.643885",8.4,8,0.005024,"STL4","Inst","Private",1549,"THOC","TH","I","10"
"1550","434","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.45774","-73.64388",6.7,7,0.0038465,"STL4","Inst","Private",1550,"THOC","TH","I","10"
"1551","435","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457751","-73.643871",7.3,7,0.0038465,"STL4","Inst","Private",1551,"THOC","TH","I","10"
"1552","436","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457758","-73.643864",5.9,6,0.002826,"STL4","Inst","Private",1552,"THOC","TH","I","10"
"1553","437","St. Luc Annexe","I10","THOC","Thuja Occidentalis","Thuja","45.457764","-73.643862",6.9,7,0.0038465,"STL4","Inst","Private",1553,"THOC","TH","I","10"
